iters,time
0,0.0
1,3.337860107421875e-06
2,4.291534423828125e-06
3,5.245208740234375e-06
4,6.198883056640625e-06
5,6.9141387939453125e-06
6,7.62939453125e-06
7,8.821487426757812e-06
8,9.5367431640625e-06
9,1.049041748046875e-05
10,1.1205673217773438e-05
11,1.2159347534179688e-05
12,1.2874603271484375e-05
13,1.3828277587890625e-05
14,1.4543533325195312e-05
15,1.5497207641601562e-05
16,1.6450881958007812e-05
17,1.71661376953125e-05
18,1.811981201171875e-05
19,1.9073486328125e-05
20,1.9788742065429688e-05
21,2.0503997802734375e-05
22,2.1457672119140625e-05
23,2.2411346435546875e-05
24,2.3126602172851562e-05
25,2.4080276489257812e-05
26,2.5033950805664062e-05
27,2.5987625122070312e-05
28,2.6702880859375e-05
29,2.765655517578125e-05
30,2.8371810913085938e-05
31,2.9325485229492188e-05
32,3.0040740966796875e-05
33,3.075599670410156e-05
34,3.170967102050781e-05
35,3.266334533691406e-05
36,3.361701965332031e-05
37,3.4332275390625e-05
38,3.504753112792969e-05
39,3.5762786865234375e-05
40,3.6716461181640625e-05
41,3.7670135498046875e-05
42,3.838539123535156e-05
43,3.910064697265625e-05
44,4.00543212890625e-05
45,4.076957702636719e-05
46,4.172325134277344e-05
47,4.267692565917969e-05
48,4.363059997558594e-05
49,4.458427429199219e-05
50,4.5299530029296875e-05
51,4.601478576660156e-05
52,4.696846008300781e-05
53,4.792213439941406e-05
54,4.863739013671875e-05
55,4.935264587402344e-05
56,5.030632019042969e-05
57,5.1021575927734375e-05
58,5.173683166503906e-05
59,5.412101745605469e-05
60,5.4836273193359375e-05
61,5.555152893066406e-05
62,5.626678466796875e-05
63,5.7220458984375e-05
64,7.05718994140625e-05
65,7.152557373046875e-05
66,7.2479248046875e-05
67,7.319450378417969e-05
68,7.390975952148438e-05
69,7.510185241699219e-05
70,7.581710815429688e-05
71,7.653236389160156e-05
72,7.724761962890625e-05
73,7.915496826171875e-05
74,8.130073547363281e-05
75,8.20159912109375e-05
76,8.273124694824219e-05
77,8.368492126464844e-05
78,8.440017700195312e-05
79,8.535385131835938e-05
80,8.606910705566406e-05
81,8.702278137207031e-05
82,8.7738037109375e-05
83,8.869171142578125e-05
84,8.940696716308594e-05
85,9.036064147949219e-05
86,9.107589721679688e-05
87,9.202957153320312e-05
88,9.274482727050781e-05
89,9.369850158691406e-05
90,9.441375732421875e-05
91,9.560585021972656e-05
92,9.632110595703125e-05
93,9.703636169433594e-05
94,9.799003601074219e-05
95,9.894371032714844e-05
96,9.965896606445312e-05
97,0.00010037422180175781
98,0.00010132789611816406
99,0.00010228157043457031
100,0.000102996826171875
101,0.00010371208190917969
102,0.00010466575622558594
103,0.00010561943054199219
104,0.00010633468627929688
105,0.00010728836059570312
106,0.00010800361633300781
107,0.00010967254638671875
108,0.000110626220703125
109,0.00011134147644042969
110,0.00011205673217773438
111,0.00011301040649414062
112,0.00011396408081054688
113,0.00011467933654785156
114,0.00011539459228515625
115,0.0001163482666015625
116,0.00011730194091796875
117,0.00011801719665527344
118,0.00011873245239257812
119,0.00011992454528808594
120,0.00012063980102539062
121,0.00012135505676269531
122,0.00012230873107910156
123,0.0001232624053955078
124,0.0001239776611328125
125,0.0001246929168701172
126,0.00012564659118652344
127,0.00012731552124023438
128,0.00012803077697753906
129,0.00012874603271484375
130,0.00012946128845214844
131,0.00013065338134765625
132,0.00013136863708496094
133,0.00013208389282226562
134,0.00013303756713867188
135,0.00013399124145507812
136,0.0001347064971923828
137,0.00013566017150878906
138,0.00013637542724609375
139,0.0001373291015625
140,0.0001380443572998047
141,0.00013899803161621094
142,0.00013971328735351562
143,0.00014066696166992188
144,0.00014138221740722656
145,0.0001423358917236328
146,0.0001430511474609375
147,0.00014400482177734375
148,0.00014472007751464844
149,0.0001456737518310547
150,0.00014662742614746094
151,0.0001475811004638672
152,0.00014829635620117188
153,0.00014901161193847656
154,0.0001499652862548828
155,0.00015091896057128906
156,0.00015163421630859375
157,0.000152587890625
158,0.0001533031463623047
159,0.00015425682067871094
160,0.0001552104949951172
161,0.00015592575073242188
162,0.00015664100646972656
163,0.00015735626220703125
164,0.00015854835510253906
165,0.00015926361083984375
166,0.00015997886657714844
167,0.00016069412231445312
168,0.00016188621520996094
169,0.00016260147094726562
170,0.0001633167266845703
171,0.000164031982421875
172,0.0001652240753173828
173,0.0001659393310546875
174,0.00016736984252929688
175,0.00016832351684570312
176,0.0001690387725830078
177,0.00016999244689941406
178,0.00017070770263671875
179,0.000171661376953125
180,0.00017261505126953125
181,0.00017333030700683594
182,0.00017404556274414062
183,0.00017499923706054688
184,0.00017595291137695312
185,0.0001766681671142578
186,0.0001773834228515625
187,0.0001785755157470703
188,0.000179290771484375
189,0.0001800060272216797
190,0.00018072128295898438
191,0.0001819133758544922
192,0.00018262863159179688
193,0.00018334388732910156
194,0.0001842975616455078
195,0.0001850128173828125
196,0.00018596649169921875
197,0.000186920166015625
198,0.0001876354217529297
199,0.00018835067749023438
200,0.0001895427703857422
201,0.00019025802612304688
202,0.00019121170043945312
203,0.0001919269561767578
204,0.00019288063049316406
205,0.0001938343048095703
206,0.000194549560546875
207,0.0001952648162841797
208,0.00019621849060058594
209,0.0001971721649169922
210,0.00019788742065429688
211,0.00019860267639160156
212,0.00019979476928710938
213,0.00020051002502441406
214,0.00020122528076171875
215,0.00020194053649902344
216,0.00020313262939453125
217,0.00020384788513183594
218,0.00020456314086914062
219,0.00020551681518554688
220,0.00020647048950195312
221,0.0002071857452392578
222,0.0002079010009765625
223,0.00020885467529296875
224,0.000209808349609375
225,0.0002105236053466797
226,0.00021123886108398438
227,0.00021219253540039062
228,0.00021314620971679688
229,0.00021386146545410156
230,0.0002148151397705078
231,0.0002155303955078125
232,0.0002162456512451172
233,0.000217437744140625
234,0.0002181529998779297
235,0.00021910667419433594
236,0.00021982192993164062
237,0.00022077560424804688
238,0.00022149085998535156
239,0.0002224445343017578
240,0.0002231597900390625
241,0.00022411346435546875
242,0.00022482872009277344
243,0.0002257823944091797
244,0.00022649765014648438
245,0.00022745132446289062
246,0.00022840499877929688
247,0.00022912025451660156
248,0.00022983551025390625
249,0.0002307891845703125
250,0.00023174285888671875
251,0.00023245811462402344
252,0.00023317337036132812
253,0.00023436546325683594
254,0.00023508071899414062
255,0.0002357959747314453
256,0.00023651123046875
257,0.0002377033233642578
258,0.00023865699768066406
259,0.00023937225341796875
260,0.000240325927734375
261,0.00024127960205078125
262,0.0002422332763671875
263,0.0002429485321044922
264,0.00024390220642089844
265,0.0002448558807373047
266,0.00024580955505371094
267,0.0002465248107910156
268,0.0002474784851074219
269,0.0002484321594238281
270,0.00025010108947753906
271,0.00025081634521484375
272,0.00025200843811035156
273,0.00025272369384765625
274,0.0002536773681640625
275,0.0002543926239013672
276,0.000255584716796875
277,0.0002562999725341797
278,0.0002570152282714844
279,0.0002579689025878906
280,0.0002589225769042969
281,0.0002598762512207031
282,0.0002605915069580078
283,0.0002613067626953125
284,0.0002624988555908203
285,0.000263214111328125
286,0.00026416778564453125
287,0.00026488304138183594
288,0.0002658367156982422
289,0.00026679039001464844
290,0.0002675056457519531
291,0.00026869773864746094
292,0.0002694129943847656
293,0.0002703666687011719
294,0.00027108192443847656
295,0.00027179718017578125
296,0.00027298927307128906
297,0.00027370452880859375
298,0.000274658203125
299,0.0002753734588623047
300,0.0002765655517578125
301,0.0002772808074951172
302,0.00027823448181152344
303,0.0002791881561279297
304,0.00028014183044433594
305,0.0002808570861816406
306,0.0002815723419189453
307,0.0002827644348144531
308,0.0002834796905517578
309,0.00028443336486816406
310,0.00028634071350097656
311,0.00028705596923828125
312,0.0002880096435546875
313,0.0002887248992919922
314,0.00028967857360839844
315,0.0002906322479248047
316,0.0002913475036621094
317,0.0002923011779785156
318,0.0002932548522949219
319,0.0002942085266113281
320,0.0002949237823486328
321,0.0002956390380859375
322,0.0002968311309814453
323,0.00029754638671875
324,0.00029850006103515625
325,0.00029921531677246094
326,0.00030040740966796875
327,0.00030112266540527344
328,0.0003018379211425781
329,0.0003027915954589844
330,0.0003037452697753906
331,0.0003044605255126953
332,0.00030541419982910156
333,0.00030612945556640625
334,0.00030732154846191406
335,0.00030803680419921875
336,0.000308990478515625
337,0.0003097057342529297
338,0.00031065940856933594
339,0.0003116130828857422
340,0.0003123283386230469
341,0.0003132820129394531
342,0.0003142356872558594
343,0.0003151893615722656
344,0.0003159046173095703
345,0.000316619873046875
346,0.0003178119659423828
347,0.0003185272216796875
348,0.00031948089599609375
349,0.00032019615173339844
350,0.0003211498260498047
